index,citations,year,Title,citations_average
1687,9,1999,Spectral Cues in Human Sound Localization,0.47368421052631576
1688,910,1999,Support Vector Method for Novelty Detection,47.89473684210526
1690,21,1999,Distributed Synchrony of Spiking Neurons in a Hebbian Cell Assembly,1.105263157894737
1691,26,1999,Learning Factored Representations for Partially Observable Markov Decision Processes,1.368421052631579
1694,48,1999,Neural Computation with Winner-Take-All as the Only Nonlinear Operation,2.526315789473684
1695,41,1999,Constrained Hidden Markov Models,2.1578947368421053
1696,13,1999,Better Generative Models for Sequential Data Problems: Bidirectional Recurrent Mixture Density Networks,0.6842105263157895
1697,1,1999,An Oculo-Motor System with Multi-Chip Neuromorphic Analog VLSI Control,0.05263157894736842
1704,7,1999,Model Selection in Clustering by Uniform Convergence Bounds,0.3684210526315789
1705,157,1999,Approximate Planning in Large POMDPs via Reusable Trajectories,8.263157894736842
1706,316,1999,Nonlinear Discriminant Analysis Using Kernel Functions,16.63157894736842
1707,44,1999,Constructing Heterogeneous Committees Using Input Feature Grouping: Application to Economic Forecasting,2.3157894736842106
1708,1721,1999,Policy Gradient Methods for Reinforcement Learning with Function Approximation,90.57894736842105
1709,3,1999,Memory Capacity of Linear vs. Nonlinear Models of Dendritic Integration,0.15789473684210525
1711,263,1999,Audio Vision: Using Audio-Visual Synchrony to Locate Sounds,13.842105263157896
1713,5,1999,Building Predictive Models from Fractal Representations of Symbolic Sequences,0.2631578947368421
1714,7,1999,Search for Information Bearing Components in Speech,0.3684210526315789
1716,822,1999,A Variational Baysian Framework for Graphical Models,43.26315789473684
1717,4,1999,Training Data Selection for Optimal Generalization in Trigonometric Polynomial Networks,0.21052631578947367
1718,98,1999,Predictive App roaches for Choosing Hyperparameters in Gaussian Processes,5.157894736842105
1721,23,1999,Learning Informative Statistics: A Nonparametnic Approach,1.2105263157894737
1724,20,1999,Approximate Inference A lgorithms for Two-Layer Bayesian Networks,1.0526315789473684
1725,37,1999,Bayesian Transduction,1.9473684210526316
1728,14,1999,Local Probability Propagation for Factor Analysis,0.7368421052631579
1729,2,1999,Statistical Dynamics of Batch Learning,0.10526315789473684
1731,21,1999,Information Capacity and Robustness of Stochastic Neuron Models,1.105263157894737
1732,5,1999,Managing Uncertainty in Cue Combination,0.2631578947368421
1734,2,1999,A Generative Model for Attractor Dynamics,0.10526315789473684
1736,3,1999,The Parallel Problems Server: an Interactive Tool for Large Scale Machine Learning,0.15789473684210525
1737,8,1999,Boosting with Multi-Way Branching in Decision Trees,0.42105263157894735
1738,0,1999,A Neurodynamical Approach to Visual Attention,0.0
1740,282,1999,Dual Estimation and the Unscented Transformation,14.842105263157896
1743,1,1999,An Analog VLSI Model of Periodicity Extraction,0.05263157894736842
1744,22,1999,An Analysis of Turbo Decoding with Gaussian Densities,1.1578947368421053
1746,578,1999,Bayesian Map Learning in Dynamic Environments,30.42105263157895
1749,88,1999,Modeling High-Dimensional Discrete Data with Multi-Layer Neural Networks,4.631578947368421
1750,56,1999,An Information-Theoretic Framework for Understanding Saccadic Eye Movements,2.9473684210526314
1751,2833,1999,Support Vector Method for Multivariate Density Estimation,149.10526315789474
1754,155,2000,Active Learning for Parameter Estimation in Bayesian Networks,8.61111111111111
1755,5,2000,Ensemble Learning and Linear Response Theory for ICA,0.2777777777777778
1756,1498,2000,Text Classification using String Kernels,83.22222222222223
1757,18,2000,Kernel-Based Reinforcement Learning in Average-Cost Problems: An Application to Optimal Portfolio Choice,1.0
1759,35,2000,Tree-Based Modeling and Estimation of Gaussian Processes on Graphs with Cycles,1.9444444444444444
1761,3,2000,"Model Complexity, Goodness of Fit and Diminishing Returns",0.16666666666666666
1762,0,2000,Stagewise Processing in Error-correcting Codes and Image Restoration,0.0
1763,51,2000,Kernel Expansions with Unlabeled Examples,2.8333333333333335
1764,187,2000,Sparse Kernel Principal Component Analysis,10.38888888888889
1765,7,2000,From Mixtures of Mixtures to Adaptive Transform Coding,0.3888888888888889
1766,0,2000,Direct Classification with Indirect Data,0.0
1767,101,2000,Hierarchical Memory-Based Reinforcement Learning,5.611111111111111
1770,36,2000,Improved Output Coding for Classification Using Continuous Relaxation,2.0
1771,1,2000,Error-correcting Codes on a Bethe-like Lattice,0.05555555555555555
1773,521,2000,One Microphone Source Separation,28.944444444444443
1774,145,2000,Sparse Representation for Gaussian Process Models,8.055555555555555
1776,22,2000,Large Scale Bayes Point Machines,1.2222222222222223
1779,90,2000,Incorporating Second-Order Functional Knowledge for Better Option Pricing,5.0
1780,171,2000,Active Support Vector Machine Classification,9.5
1782,130,2000,Programmable Reinforcement Learning Agents,7.222222222222222
1783,34,2000,Machine Learning for Video-Based Rendering,1.8888888888888888
1784,10,2000,Weak Learners and Improved Rates of Convergence in Boosting,0.5555555555555556
1785,37,2000,Fast Training of Support Vector Classifiers,2.0555555555555554
1787,42,2000,Higher-Order Statistical Properties Arising from the Non-Stationarity of Natural Signals,2.3333333333333335
1788,22,2000,Learning Winner-take-all Competition Between Groups of Neurons in Lateral Inhibitory Networks,1.2222222222222223
1791,26,2000,Efficient Learning of Linear Perceptrons,1.4444444444444444
1792,109,2000,Permitted and Forbidden Sets in Symmetric Threshold-Linear Networks,6.055555555555555
1793,2,2000,Keeping Flexible Active Contours on Track using Metropolis Updates,0.1111111111111111
1797,476,2000,Learning Segmentation by Random Walks,26.444444444444443
1798,126,2000,Learning and Tracking Cyclic Human Motion,7.0
1799,7,2000,Spike-Timing-Dependent Learning for Oscillatory Networks,0.3888888888888889
1800,23,2000,Some New Bounds on the Generalization Error of Combined Classifiers,1.2777777777777777
1802,1,2000,Who Does What? A Novel Algorithm to Determine Function Localization,0.05555555555555555
1803,6,2000,High-temperature Expansions for Learning Models of Nonnegative Data,0.3333333333333333
1804,21,2000,Sex with Support Vector Machines,1.1666666666666667
1811,10,2000,Competition and Arbors in Ocular Dominance,0.5555555555555556
1812,9,2000,Bayesian Video Shot Segmentation,0.5
1813,230,2000,A Mathematical Programming Approach to the Kernel Fisher Algorithm,12.777777777777779
1815,18,2000,Generalizable Singular Value Decomposition for Ill-posed Datasets,1.0
1820,75,2000,Automated State Abstraction for Options using the U-Tree Algorithm,4.166666666666667
1821,7,2000,Beyond Maximum Likelihood and Density Estimation: A Sample-Based Criterion for Unsupervised Learning of Complex Models,0.3888888888888889
1826,8,2000,Noise Suppression Based on Neurophysiologically-motivated SNR Estimation for Robust Speech Recognition,0.4444444444444444
1827,19,2000,Smart Vision Chip Fabricated Using Three Dimensional Integration Technology,1.0555555555555556
1828,8,2000,The Interplay of Symbolic and Subsymbolic Processes in Anagram Problem Solving,0.4444444444444444
1830,16,2000,A Silicon Primitive for Competitive Learning,0.8888888888888888
1832,25,2000,An Information Maximization Approach to Overcomplete and Recurrent Representations,1.3888888888888888
1835,4,2000,Learning Continuous Distributions: Simulations With Field Theoretic Priors,0.2222222222222222
1836,14,2000,Finding the Key to a Synapse,0.7777777777777778
1837,120,2000,Rate-coded Restricted Boltzmann Machines for Face Recognition,6.666666666666667
1838,1039,2000,Occam's Razor,57.72222222222222
1839,118,2000,Support Vector Novelty Detection Applied to Jet Engine Vibration Spectra,6.555555555555555
1840,1165,2000,Generalized Belief Propagation,64.72222222222223
1841,158,2000,APRICODD: Approximate Policy Construction Using Decision Diagrams,8.777777777777779
1843,53,2000,On Reversing Jensen's Inequality,2.9444444444444446
1844,147,2000,Structure Learning in Human Causal Induction,8.166666666666666
1845,6,2000,Dendritic Compartmentalization Could Underlie Competition and Attentional Biasing of Simultaneous Visual Stimuli,0.3333333333333333
1848,0,2000,Computing with Finite and Infinite Networks,0.0
1851,8,2000,A Comparison of Image Processing Techniques for Visual Speech Recognition Applications,0.4444444444444444
1852,116,2000,Reinforcement Learning with Function Approximation Converges to a Region,6.444444444444445
1853,65,2000,The Manhattan World Assumption: Regularities in Scene Statistics which Enable Bayesian Inference,3.611111111111111
1854,80,2000,A PAC-Bayesian Margin Bound for Linear Classifiers: Why SVMs work,4.444444444444445
1856,53,2000,Explaining Away in Weight Space,2.9444444444444446
1857,267,2000,A New Approximate Maximal Margin Classification Algorithm,14.833333333333334
1859,26,2000,Balancing Multiple Sources of Reward in Reinforcement Learning,1.4444444444444444
1860,323,2000,Sparse Greedy Gaussian Process Regression,17.944444444444443
1861,251,2000,A Linear Programming Approach to Novelty Detection,13.944444444444445
1863,67,2000,From Margin to Sparsity,3.7222222222222223
1866,4,2000,New Approaches Towards Robust and Adaptive Speech Recognition,0.2222222222222222
1868,39,2000,The Early Word Catches the Weights,2.1666666666666665
1869,10,2000,Second Order Approximations for Probability Models,0.5555555555555556
1871,27,2000,A Tighter Bound for Graphical Models,1.5
1872,121,2000,Exact Solutions to Time-Dependent MDPs,6.722222222222222
1873,126,2000,Discovering Hidden Variables: A Structure-Based Approach,7.0
1874,24,2000,Dopamine Bonuses,1.3333333333333333
1876,4,2000,Processing of Time Series by Neural Circuits with Biologically Realistic Synaptic Dynamics,0.2222222222222222
1877,160,2000,Mixtures of Gaussian Processes,8.88888888888889
1879,284,2000,`N-Body' Problems in Statistical Learning,15.777777777777779
1880,407,2000,"Overfitting in Neural Nets: Backpropagation, Conjugate Gradient, and Early Stopping",22.61111111111111
1881,7127,2000,Algorithms for Non-negative Matrix Factorization,395.94444444444446
1882,66,2000,Robust Reinforcement Learning,3.6666666666666665
1883,86,2000,Learning Sparse Image Codes using a Wavelet Pyramid Architecture,4.777777777777778
1884,15,2000,Homeostasis in a Silicon Integrate and Fire Neuron,0.8333333333333334
1888,80,2000,Recognizing Hand-written Digits Using Hierarchical Products of Experts,4.444444444444445
1889,65,2000,An Adaptive Metric Machine for Pattern Classification,3.611111111111111
1891,31,2000,Universality and Individuality in a Neural Code,1.7222222222222223
1896,25,2000,Multiple Timescales of Adaptation in a Neural Code,1.3888888888888888
1897,31,2000,Probabilistic Semantic Video Indexing,1.7222222222222223
1898,6,2000,Partially Observable SDE Models for Image Sequence Recognition Tasks,0.3333333333333333
1900,17,2000,Convergence of Large Margin Separable Linear Classification,0.9444444444444444
1902,18,2000,Analysis of Bit Error Probability of Direct-Sequence CDMA Multiuser Demodulators,1.0
1903,4,2000,Bayes Networks on Ice: Robotic Search for Antarctic Meteorites,0.2222222222222222
1911,75,2001,A Bayesian Model Predicts Human Parse Preference and Reading Times in Sentence Processing,4.411764705882353
1917,69,2001,"An Efficient, Exact Algorithm for Solving Tree-Structured Graphical Games",4.0588235294117645
1918,15,2001,Estimating the Reliability of ICA Projections,0.8823529411764706
1919,77,2001,Batch Value Function Approximation via Support Vectors,4.529411764705882
1920,428,2001,Predictive Representations of State,25.176470588235293
1921,386,2001,Infinite Mixtures of Gaussian Process Experts,22.705882352941178
1925,88,2001,Covariance Kernels from Bayesian Generative Models,5.176470588235294
1929,54,2001,Multiplicative Updates for Classification by Mixture Models,3.176470588235294
1931,628,2001,Fast and Robust Classification using Asymmetric AdaBoost and a Detector Cascade,36.94117647058823
1932,22,2001,Information Geometrical Framework for Analyzing Belief Propagation Decoder,1.2941176470588236
1933,440,2001,Small-World Phenomena and the Dynamics of Information,25.88235294117647
1934,81,2001,A Dynamic HMM for On-line Segmentation of Sequential Data,4.764705882352941
1935,6,2001,Fragment Completion in Humans and Machines,0.35294117647058826
1936,411,2001,A Generalization of Principal Components Analysis to the Exponential Family,24.176470588235293
1939,205,2001,Boosting and Maximum Likelihood for Exponential Models,12.058823529411764
1940,67,2001,Generalizable Relational Binding from Coarse-coded Distributed Representations,3.9411764705882355
1941,25,2001,Orientational and Geometric Determinants of Place and Head-direction,1.4705882352941178
1944,23,2001,Multi Dimensional ICA to Separate Correlated Sources,1.3529411764705883
1945,1133,2001,A kernel method for multi-labelled classification,66.6470588235294
1947,117,2001,Tree-based reparameterization for approximate inference on loopy graphs,6.882352941176471
1952,67,2001,The Unified Propagation and Scaling Algorithm,3.9411764705882355
1953,125,2001,Minimax Probability Machine,7.352941176470588
1955,12,2001,Switch Packet Arbitration via Queue-Learning,0.7058823529411765
1956,27,2001,Active Portfolio-Management based on Error Correction Neural Networks,1.588235294117647
1957,95,2001,Direct value-approximation for factored MDPs,5.588235294117647
1959,717,2001,EM-DD: An Improved Multiple-Instance Learning Technique,42.1764705882353
1960,11,2001,Why Neuronal Dynamics Should Control Synaptic Learning Rules,0.6470588235294118
1961,4,2001,Rates of Convergence of Performance Gradient Estimates Using Function Approximation and Bias in Reinforcement Learning,0.23529411764705882
1962,117,2001,Blind Source Separation via Multinode Sparse Representation,6.882352941176471
1963,64,2001,Algorithmic Luckiness,3.764705882352941
