index,citations,year,Title,citations_average,predicted_citations
1181,139,1996,Temporal Low-Order Statistics of Natural Sounds,6.3181818181818175,33.031571886717664
1182,239,1996,Maximum Likelihood Blind Source Separation: A Context-Sensitive Generalization of ICA,10.863636363636363,25.592576889206427
1183,17,1996,An Adaptive WTA using Floating Gate Technology,0.7727272727272727,90.46845893780448
1185,509,1996,Clustering Sequences with Hidden Markov Models,23.13636363636364,172.68013420974665
1186,46,1996,Efficient Nonlinear Control with Actor-Tutor Architecture,2.090909090909091,62.32896767855377
1187,61,1996,A Spike Based Learning Neuron in Analog VLSI,2.772727272727273,414.571824097521
1189,43,1996,Ensemble Methods for Phoneme Classification,1.9545454545454544,93.94677664355866
1191,1,1996,MLP Can Provably Generalize Much Better than VC-bounds Indicate,0.045454545454545456,9.772065275697177
1193,35,1996,Neural Network Models of Chemotaxis in the Nematode Caenorhabditis Elegans,1.5909090909090908,210.76561434446512
1195,394,1996,Probabilistic Interpretation of Population Codes,17.90909090909091,52.32006244750378
1196,32,1996,Local Bandit Approximation for Optimal Learning Problems,1.4545454545454546,398.21341259388555
1201,209,1996,GTM: A Principled Alternative to the Self-Organizing Map,9.5,29.43303340682077
1202,103,1996,Genetic Algorithms and Explicit Search Statistics,4.681818181818182,66.98428953894833
1204,9,1996,A Constructive Learning Algorithm for Discriminant Tangent Models,0.4090909090909091,435.3810650245021
1205,17,1996,Learning Temporally Persistent Hierarchical Representations,0.7727272727272727,497.1732447056788
1207,672,1996,Improving the Accuracy and Speed of Support Vector Machines,30.54545454545455,87.59543371401783
1208,31,1996,A Constructive RBF Network for Writer Adaptation,1.4090909090909092,55.61425462903086
1209,21,1996,Time Series Prediction using Mixtures of Experts,0.9545454545454546,117.67251160941537
1212,1,1996,The Generalisation Cost of RAMnets,0.045454545454545456,5.5066481063864074
1214,2,1996,An Architectural Mechanism for Direction-tuned Cortical Simple Cells: The Role of Mutual Inhibition,0.09090909090909093,8.002919034438728
1216,119,1996,Separating Style and Content,5.409090909090909,5.41124238415905
1217,6,1996,Learning Exact Patterns of Quasi-synchronization among Spiking Neurons from Data on Multi-unit Recordings,0.2727272727272727,206.6262496399028
1218,218,1996,Combinations of Weak Classifiers,9.909090909090908,13.574882276764184
1219,152,1996,LSTM can Solve Hard Long Time Lag Problems,6.909090909090909,15.913308091174729
1228,38,1996,Adaptively Growing Hierarchical Mixtures of Experts,1.7272727272727273,29.760441592023362
1229,28,1996,Reinforcement Learning for Mixed Open-loop and Closed-loop Control,1.2727272727272727,288.7011338322349
1230,7,1996,VLSI Implementation of Cortical Visual Motion Detection Using an Analog Neural Computer,0.3181818181818182,159.38564631856318
1234,0,1996,Learning Decision Theoretic Utilities through Reinforcement Learning,0.0,626.1977644294391
1235,640,1996,MIMIC: Finding Optima by Estimating Probability Densities,29.09090909090909,45.59926929019524
1236,8,1996,The Effect of Correlated Input Data on the Dynamics of Learning,0.3636363636363637,374.6981029259423
1237,0,1996,"Consistent Classification, Firm and Soft",0.0,75.47286498656982
1239,16,1996,Neural Models for Part-Whole Hierarchies,0.7272727272727273,253.93195680365483
1240,8217,1996,"Support Vector Method for Function Approximation, Regression Estimation and Signal Processing",373.5,121.07993589837707
1242,2541,1996,Support Vector Regression Machines,115.5,164.58876028809635
1243,16,1996,An Apobayesian Relative of Winnow,0.7272727272727273,2.7070195418234633
1244,575,1996,One-unit Learning Rules for Independent Component Analysis,26.13636363636364,343.2906929572284
1245,65,1996,Multi-Task Learning for Stock Selection,2.9545454545454546,476.3380909283217
1248,10,1996,On a Modification to the Mean Field EM Algorithm in Factorial Learning,0.4545454545454545,313.9190017055765
1249,0,1996,Contour Organisation with the EM Algorithm,0.0,28.474402054679526
1250,72,1996,Monotonicity Hints,3.272727272727273,1.6953914141414144
1254,2,1996,Are Hopfield Networks Faster than Conventional Computers?,0.09090909090909093,219.13257392829237
1257,281,1996,Clustering via Concave Minimization,12.772727272727273,150.6360623249817
1258,309,1996,Reinforcement Learning for Dynamic Channel Allocation in Cellular Telephone Systems,14.045454545454545,371.90481078630233
1260,141,1996,Viewpoint Invariant Face Recognition using Independent Component Analysis and Attractor Networks,6.409090909090909,246.54953224889314
1262,4,1996,Approximate Solutions to Optimal Stopping Problems,0.18181818181818185,35.77546181504966
1265,41,1996,Learning Appearance Based Models: Mixtures of Second Moment Experts,1.8636363636363635,362.7263787352449
1266,1110,1996,Analysis of Temporal-Diffference Learning with Function Approximation,50.45454545454545,403.70765633794144
1269,9,1996,"Bangs, Clicks, Snaps, Thuds and Whacks: An Architecture for Acoustic Transient Processing",0.4090909090909091,12.163602359858771
1270,13,1996,Neural Network Modeling of Speech and Music Signals,0.5909090909090909,191.89657989143146
1271,37,1996,Sequential Tracking in Pricing Financial Options using Model Based and Neural Network Approaches,1.681818181818182,171.12684278224992
1276,80,1996,A Convergence Proof for the Softassign Quadratic Assignment Algorithm,3.636363636363636,25.479738005594385
1277,257,1996,Computing with Infinite Networks,11.681818181818182,511.13069150947763
1279,0,1996,ARTEX: A Self-organizing Architecture for Classifying Image Regions,0.0,67.11744378433396
1280,9,1996,Triangulation by Continuous Embedding,0.4090909090909091,95.31154871025869
1281,13,1996,Softening Discrete Relaxation,0.5909090909090909,13.686982766259083
1284,26,1996,A Silicon Model of Amplitude Modulation Detection in the Auditory Brainstem,1.181818181818182,39.280558695991154
1285,33,1996,Early Brain Damage,1.5,31.608283622394534
1286,5,1996,Cholinergic Modulation Preserves Spike Timing Under Physiologically Realistic Fluctuating Input,0.2272727272727273,5.888309316241615
1289,25,1996,A Comparison between Neural Networks and other Statistical Techniques for Modeling the Relationship between Tobacco and Alcohol and Cancer,1.1363636363636365,214.07127130369415
1290,16,1996,Learning Bayesian Belief Networks with Neural Network Estimators,0.7272727272727273,699.5226354667569
1291,14,1996,Microscopic Equations in Rough Energy Landscape for Neural Networks,0.6363636363636364,335.24067470095144
1292,132,1996,"Compositionality, MDL Priors, and Object Recognition",6.0,106.05799039038445
1293,44,1996,"Analog VLSI Circuits for Attention-Based, Visual Tracking",2.0,42.911965830753786
1295,14,1996,Adaptive Access Control Applied to Ethernet Data,0.6363636363636364,40.01558029808127
1297,85,1996,NeuroScale: Novel Topographic Feature Extraction using RBF Networks,3.863636363636364,264.9368636088996
1298,53,1996,Effective Training of a Neural Network Character Classifier for Word Recognition,2.409090909090909,226.12403181664286
1299,11,1996,Analytical Mean Squared Error Curves in Temporal Difference Learning,0.5,264.0285532431002
1302,31,1997,2D Observers for Human 3D Object Recognition?,1.4761904761904765,74.89914364107949
1303,32,1997,Nonparametric Model-Based Reinforcement Learning,1.5238095238095235,602.2366880867708
1304,12,1997,"A 1, 000-Neuron System with One Million 7-bit Physical Interconnections",0.5714285714285714,15.142869779280886
1305,12,1997,A Mathematical Model of Axon Guidance by Diffusible Factors,0.5714285714285714,60.914528118912024
1306,8,1997,A Generic Approach for Identification of Event Related Brain Potentials via a Competitive Neural Network Structure,0.3809523809523809,125.21767778056427
1307,9,1997,A General Purpose Image Processing Chip: Orientation Detection,0.42857142857142855,65.46441750823854
1308,137,1997,A Non-Parametric Multi-Scale Statistical Model for Natural Images,6.523809523809524,95.50118816288177
1311,219,1997,Regression with Input-dependent Noise: A Gaussian Process Treatment,10.428571428571429,68.99969730474687
1312,89,1997,Learning Continuous Attractors in Recurrent Networks,4.238095238095238,739.0901216684966
1313,1672,1997,Classification by Pairwise Coupling,79.61904761904762,151.61787425122085
1316,1174,1997,A Framework for Multiple-Instance Learning,55.904761904761905,543.8050336354884
1317,14,1997,Use of a Multi-Layer Perceptron to Predict Malignancy in Ovarian Tumors,0.6666666666666666,31.651716678110883
1320,36,1997,Statistical Models of Conditioning,1.7142857142857142,162.15623762139114
1321,18,1997,Synaptic Transmission: An Information-Theoretic Perspective,0.8571428571428571,35.01350436244386
1322,8,1997,Hybrid Reinforcement Learning and Its Application to Biped Robot Control,0.3809523809523809,292.435310333708
1323,34,1997,Just One View: Invariances in Inferotemporal Cell Tuning,1.619047619047619,24.873315203035308
1324,0,1997,On Parallel versus Serial Processing: A Computational Study of Visual Search,0.0,38.99287031983745
1325,53,1997,Competitive On-line Linear Regression,2.523809523809524,73.5699777170678
1326,0,1997,Structural Risk Minimization for Nonparametric Time Series Prediction,0.0,44.69032586234673
1327,27,1997,Recurrent Neural Networks Can Learn to Implement Symbol-Sensitive Counting,1.2857142857142858,276.37372321884527
1329,1,1997,Multiplicative Updating Rule for Blind Separation Derived from the Method of Scoring,0.047619047619047616,25.834070244923357
1330,0,1997,Comparison of Human and Machine Word Recognition,0.0,90.58233560894227
1332,9,1997,Perturbative M-Sequences for Auditory Systems Identification,0.42857142857142855,20.084283818675583
1333,75,1997,Monotonic Networks,3.571428571428572,755.3692403726504
1335,3,1997,Using Expectation to Guide Processing: A Study of Three Real-World Applications,0.14285714285714285,65.35948228978702
1337,75,1997,Ensemble Learning for Multi-Layer Networks,3.571428571428572,759.1858253574215
1342,11,1997,Task and Spatial Frequency Effects on Face Specialization,0.5238095238095238,45.43330681133182
1344,5,1997,Features as Sufficient Statistics,0.2380952380952381,52.63410150044226
1346,3,1997,An Analog VLSI Neural Network for Phase-based Machine Vision,0.14285714285714285,171.71970442928
1347,59,1997,Learning to Schedule Straight-Line Code,2.8095238095238093,411.339735492901
1348,652,1997,Reinforcement Learning with Hierarchies of Machines,31.04761904761905,602.9708275088456
1349,61,1997,Analog VLSI Model of Intersegmental Coordination with Nearest-Neighbor Coupling,2.9047619047619047,30.727228431814698
1350,18,1997,Minimax and Hamiltonian Dynamics of Excitatory-Inhibitory Networks,0.8571428571428571,258.8843448595027
1353,60,1997,The Asymptotic Convergence-Rate of Q-learning,2.8571428571428568,423.87349082440414
1354,2,1997,An Incremental Nearest Neighbor Algorithm with Queries,0.09523809523809523,36.16134945314562
1355,15,1997,Reinforcement Learning for Continuous Stochastic Control Problems,0.7142857142857143,421.03631345352295
1358,4,1997,On-line Learning from Finite Training Sets in Nonlinear Networks,0.19047619047619047,590.1097086407578
1359,39,1997,Enhancing Q-Learning for Optimal Asset Allocation,1.8571428571428568,451.80134722151007
1361,38,1997,Nonlinear Markov Networks for Continuous Variables,1.809523809523809,333.30225971752077
1362,9,1997,Analysis of Drifting Dynamics with Neural Network Hidden Markov Models,0.42857142857142855,225.18357017191002
1363,135,1997,Multi-time Models for Temporally Abstract Planning,6.428571428571429,121.86590143526512
1365,49,1997,On the Separation of Signals from Neighboring Cells in Tetrode Recordings,2.333333333333333,4.511249746971395
1367,7,1997,Recovering Perspective Pose with a Dual Step EM Algorithm,0.3333333333333333,33.24706716451094
1369,71,1997,Structure Driven Image Database Retrieval,3.3809523809523814,80.13348720087528
1370,110,1997,Learning Nonlinear Overcomplete Representations for Efficient Coding,5.238095238095238,460.92805359935255
1371,11,1997,Two Approaches to Optimal Annealing,0.5238095238095238,38.48981400504213
1372,19,1997,Silicon Retina with Adaptive Filtering Properties,0.9047619047619048,28.01582480157726
1373,22,1997,An Application of Reversible-Jump MCMC to Multivariate Spherical Gaussian Mixtures,1.0476190476190477,38.51639682719958
1374,74,1997,Generalized Prioritized Sweeping,3.523809523809524,16.557919106741316
1377,69,1997,Approximating Posterior Distributions in Belief Networks Using Mixtures,3.2857142857142856,297.3625054598738
1378,626,1997,Intrusion Detection with Neural Networks,29.809523809523807,603.3823499673122
1379,44,1997,Boltzmann Machine Learning Using Mean Field Theory and Linear Response Correction,2.095238095238096,284.092111804077
1384,8,1997,The Observer-Observation Dilemma in Neuro-Forecasting,0.3809523809523809,1.313636820225166
1387,68,1997,Agnostic Classification of Markovian Sequences,3.238095238095238,78.96424079661756
1389,14,1997,Regularisation in Sequential Learning Algorithms,0.6666666666666666,581.8743942013564
1390,7,1997,Modeling Complex Cells in an Awake Macaque during Natural Image Viewing,0.3333333333333333,47.64030600073542
1392,8,1997,An Annealed Self-Organizing Map for Source Channel Coding,0.3809523809523809,42.3459444626201
